year,population
2003,200.0
2004,189.0
2005,170.0
2006,167.0
2007,194.0
2008,176.0
2009,185.0
2010,209.0
2011,215.0
2012,216.0
2013,217.0
2014,218.0
2015,219.0
2016,220.0
2017,221.0
2018,222.0
2019,224.0
2020,225.0
2021,226.0
2022,228.0
2023,229.0
2024,230.0
2025,231.0
2026,232.0
2027,232.0
2028,234.0
2029,235.0
2030,236.0
2031,236.0
2032,235.0
2033,236.0
2034,235.0
2035,235.0
2036,236.0
2037,236.0
2038,239.0
2039,241.0
2040,242.0
