year,Base case cost,Modeled transmission and interties
2021,526326.831427,
2022,543230.607168,
2023,553594.491258,
2024,564223.302432,
2025,574841.008878,
2026,590118.735149,
2027,602268.100877,
2028,610982.13965,
2029,625611.825717,
2030,633393.067331,
2031,648624.788299,
2032,662485.868543,
2033,676267.629301,
2034,689970.070572,
2035,698974.418666,
2036,712530.118887,
2037,721037.926996,
2038,735583.534407,
2039,745071.731367,
2040,760132.91544,
