year,annotation,Diesel Price ($/gal),Heating Fuel ($/gal)
2010,,,4.33
2011,,,4.33
2014,,,5.01
2016,,2.83,4.38
2017,,3.38,4.93
2018,,3.77,5.32
2019,,4.32,5.87
2020,,4.58,6.13
2021,,4.76,6.31
2022,,4.89,6.44
2023,,4.98,6.53
2024,,5.06,6.61
2025,,5.15,6.7
2026,,5.26,6.81
2027,,5.36,6.91
2028,,5.43,6.98
2029,,5.54,7.09
2030,,5.6,7.15
2031,,5.71,7.26
2032,,5.83,7.38
2033,,5.94,7.49
2034,,6.06,7.61
2035,,6.14,7.69
2036,,6.26,7.81
2037,,6.33,7.88
2038,,6.46,8.01
2039,,6.55,8.1
2040,,6.68,8.23
