year,Base case cost,Modeled residential energy efficiency
2017,178535.951187,159982.356338
2018,184584.82468,163660.774847
2019,193115.2873,169039.952031
2020,197147.869629,171365.39272
2021,199939.657396,172855.510967
2022,201955.94856,173827.025417
2023,203351.842444,174385.360033
2024,204592.637007,174847.244185
2025,219134.20132,188569.432797
2026,220952.773726,189478.504384
2027,222606.021369,190280.268256
2028,223763.294718,190742.772618
2029,225581.867125,191676.949845
2030,226573.81571,192039.72896
2031,228392.388117,192989.677917
2032,230376.285287,194063.112094
2033,232194.857694,195028.102145
2034,220102.569042,182040.039068
2035,221343.363605,182589.943379
2036,223204.555449,183569.368906
