year,Base case cost,Modeled transmission and interties
2021,48393.3333333,
2022,49715.0,
2023,50630.0,
2024,51443.3333333,
2025,52358.3333333,
2026,53476.6666667,
2027,54493.3333333,
2028,55205.0,
2029,56323.3333333,
2030,56933.3333333,
2031,58051.6666667,
2032,59271.6666667,
2033,60390.0,
2034,61610.0,
2035,62423.3333333,
2036,63643.3333333,
2037,64355.0,
2038,65138.3333333,
2039,66045.8333333,
2040,67356.6666667,
