year,Base case cost,Modeled residential energy efficiency
2017,779024.103461,781812.726694
2018,826511.69629,814848.957943
2019,898895.556461,868974.85834
2020,933344.228433,892712.397243
2021,976293.445213,927012.606941
2022,999998.880789,942953.962261
2023,1025437.519,962294.233755
2024,1042674.37591,973529.765237
2025,1070407.24399,994964.489324
2026,1108980.03952,1026940.10133
2027,1137515.37894,1049360.21984
2028,1164501.64046,1070711.1047
2029,1184777.87919,1085046.57151
2030,1210358.36126,1105553.62298
2031,1242062.05112,1131091.32266
