year,population
2003,401.0
2004,387.0
2005,370.0
2006,385.0
2007,374.0
2008,366.0
2009,356.0
2010,361.0
2011,364.0
2012,363.0
2013,367.0
2014,369.0
2015,369.0
2016,367.0
2017,367.0
2018,364.0
2019,363.0
2020,361.0
2021,362.0
2022,362.0
2023,363.0
2024,364.0
2025,365.0
2026,364.0
2027,363.0
2028,363.0
2029,362.0
2030,361.0
2031,361.0
2032,360.0
2033,359.0
2034,358.0
2035,358.0
2036,357.0
2037,355.0
2038,354.0
2039,353.0
2040,351.0
