year,Base case diesel consumed,Modeled non-residential ashp
2017,205128.80065,143590.160455
2018,205128.80065,143590.160455
2019,205128.80065,143590.160455
2020,205128.80065,143590.160455
2021,205128.80065,143590.160455
2022,205128.80065,143590.160455
2023,205128.80065,143590.160455
2024,205128.80065,143590.160455
2025,205128.80065,143590.160455
2026,205128.80065,143590.160455
2027,205128.80065,143590.160455
2028,205128.80065,143590.160455
2029,205128.80065,143590.160455
2030,205128.80065,143590.160455
2031,205128.80065,143590.160455
