year,Base case cost,Modeled residential energy efficiency
2017,970795.751735,1076396.30933
2018,1069652.7999,1158459.53109
2019,1190087.30786,1256502.27049
2020,1255705.36337,1310924.44172
2021,1306467.69735,1354222.85285
2022,1341503.71005,1383038.92985
2023,1363959.39458,1401762.65295
2024,1376437.13848,1411130.42899
2025,1395174.36229,1425513.6978
2026,1416964.61562,1442328.00256
2027,1443128.22911,1464759.65463
2028,1465829.38705,1483728.85115
2029,1447410.61072,1460956.11982
2030,1429959.29702,1441016.83184
2031,1435299.24415,1441380.8304
2032,1473877.28355,1474360.92766
2033,1521592.35548,1517100.05103
2034,1569166.48792,1559076.24133
2035,1596790.46051,1583590.24606
2036,1616759.81567,1597961.65908
