year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,2569.0,1832.56679629
2018,2569.0,1832.56679629
2019,2569.0,1832.56679629
2020,2569.0,1832.56679629
2021,2569.0,1832.56679629
2022,2569.0,1832.56679629
2023,2569.0,1832.56679629
2024,2569.0,1832.56679629
2025,2569.0,1832.56679629
2026,2569.0,1832.56679629
2027,2569.0,1832.56679629
2028,2569.0,1832.56679629
2029,2569.0,1832.56679629
2030,2569.0,1832.56679629
2031,2569.0,1832.56679629
2032,,
2033,,
2034,,
2035,,
2036,,
