year,population
2003,1109.0
2004,1110.0
2005,1193.0
2006,1077.0
2007,1053.0
2008,1050.0
2009,995.0
2010,997.0
2011,1001.0
2012,1005.0
2013,1008.0
2014,1011.0
2015,1013.0
2016,1015.0
2017,1015.0
2018,1015.0
2019,1016.0
2020,1015.0
2021,1015.0
2022,1014.0
2023,1014.0
2024,1014.0
2025,1014.0
2026,1012.0
2027,1008.0
2028,1003.0
2029,999.0
2030,993.0
2031,987.0
2032,978.0
2033,969.0
2034,959.0
2035,949.0
2036,939.0
2037,928.0
2038,917.0
2039,906.0
2040,895.0
