year,Base case cost,Modeled non-residential energy efficiency
2017,2342866.5634,2165081.00668
2018,2473009.78372,2283546.64642
2019,2651354.19675,2445888.44902
2020,2742936.4629,2529253.15846
2021,2800777.89415,2581904.5539
2022,2848979.08687,2625780.71676
2023,2877899.80249,2652106.41448
2024,2906820.51812,2678432.1122
2025,2935741.23375,2704757.80992
2026,2974302.18792,2739858.74021
2027,3008043.02281,2770572.05422
2028,3036963.73844,2796897.75194
2029,3070704.57334,2827611.06594
2030,3094805.16969,2849549.14738
2031,3133366.12386,2884650.07767
