year,Base case cost,Modeled residential energy efficiency
2017,475552.360137,468072.312427
2018,496636.085124,486782.065215
2019,527173.366786,514066.125716
2020,538088.090773,523310.276675
2021,550330.563867,534497.651015
2022,551365.963177,534653.801363
2023,548116.400604,530876.689412
2024,544662.700512,526895.439943
2025,541004.862901,522710.052954
2026,539013.185354,520014.976237
2027,535831.187117,516217.503726
2028,531509.902569,511368.669801
2029,527868.594914,507111.887872
2030,522254.920916,501058.589394
2031,519021.406795,497121.676103
2032,525822.138731,503219.008869
2033,523013.429605,499618.975677
2034,530511.149894,506325.3719
2035,524794.925633,500081.598261
2036,521271.73519,495767.083752
