year,Base case cost,Modeled non-residential energy efficiency
2017,704909.036272,833874.339403
2018,745375.173744,872382.026356
2019,802027.766206,926292.78809
2020,827926.094188,950937.70774
2021,845731.194676,967881.09
2022,860299.004166,981743.857303
2023,868392.23166,989445.394694
2024,876485.459155,997146.932084
2025,886197.332148,1006388.77695
2026,897527.850641,1017170.9293
2027,907239.723634,1026412.77417
2028,915332.951129,1034114.31156
2029,925044.824122,1043356.15643
2030,931519.406118,1049517.38634
2031,942849.92461,1060299.53869
