year,Base case cost,Modeled residential energy efficiency
2017,779024.103461,756621.862538
2018,826511.696289,794319.81277
2019,898895.556461,852998.173306
2020,933344.228432,881181.474015
2021,976293.445212,919823.248053
2022,999998.880788,940004.412294
2023,1025437.519,963485.121989
2024,1042674.37591,978764.050375
2025,1070407.24398,1004147.40423
2026,1108980.03952,1039979.09984
2027,1137515.37894,1066164.92504
2028,1164501.64046,1091193.25804
2029,1184777.87919,1109119.98254
2030,1210358.36126,1133134.1218
2031,1242062.05111,1162096.71172
2032,1276160.27975,1193062.25473
2033,1308695.10064,1222855.97569
2034,1343681.77969,1254709.9691
2035,1370809.88506,1280271.73166
2036,1406599.03545,1312928.19642
