year,Base case cost,Modeled residential energy efficiency
2017,1455738.15157,1542013.71238
2018,1526539.64662,1583430.41893
2019,1640835.7649,1660440.51173
2020,1690511.52376,1687921.97252
2021,1720778.27708,1701137.34556
2022,1733508.57487,1699469.00451
2023,1738758.19104,1692347.27506
2024,1739020.68615,1681640.35999
2025,1741237.26306,1672421.10538
2026,1749833.08582,1667867.95028
2027,1753486.74408,1659763.65726
2028,1752333.10751,1648239.62847
2029,1757401.36883,1641213.94763
2030,1759766.91238,1634731.04967
2031,1766305.97246,1628826.94809
