year,Base case cost,Modeled residential energy efficiency
2017,4223978.45957,4822665.0763
2018,4530498.58979,5033753.14509
2019,4953902.9018,5337145.52498
2020,5151401.09527,5463336.82085
2021,5279194.04398,5535652.7958
2022,5371416.20523,5578101.82762
2023,5440021.63744,5602622.77472
2024,5478842.48765,5603032.93642
2025,5522322.47026,5606178.64623
2026,5601018.8534,5640075.38736
2027,5643244.85148,5643133.06136
2028,5673485.29158,5637295.3644
2029,5718966.5046,5642192.55996
2030,5741103.5939,5629337.38636
2031,5784812.87227,5633523.07063
