year,population
2003,62.0
2004,75.0
2005,63.0
2006,64.0
2007,66.0
2008,60.0
2009,58.0
2010,52.0
2011,52.0
2012,53.0
2013,53.0
2014,54.0
2015,54.0
2016,54.0
2017,54.0
2018,54.0
2019,54.0
2020,54.0
2021,54.0
2022,54.0
2023,54.0
2024,54.0
2025,54.0
2026,54.0
2027,53.0
2028,53.0
2029,53.0
2030,52.0
2031,52.0
2032,52.0
2033,51.0
2034,51.0
2035,50.0
2036,50.0
2037,50.0
2038,49.0
2039,49.0
2040,48.0
