year,Base case cost,Modeled wind power
2019,129442.274258,
2020,138059.431548,
2021,144486.723786,
2022,149355.172563,
2023,153126.295927,
2024,156466.909773,
2025,160048.399483,
2026,164393.971161,
2027,168306.748579,
2028,171504.185209,
2029,175963.232446,
2030,179013.467667,
2031,184035.539504,
2032,188323.231031,
2033,193134.344949,
2034,197982.014752,
2035,201687.425866,
2036,206607.445858,
2037,210379.114513,
2038,215371.484694,
