year,Base case cost,Modeled solar power (pv)
2016,87983.7807877,
2017,107807.567678,
2018,123270.214642,
2019,144263.831983,
2020,154279.123809,
2021,161045.389447,
2022,166184.182161,
2023,169702.16157,
2024,172140.585386,
2025,175639.325891,
2026,180193.943336,
2027,183670.485105,
2028,186073.390945,
2029,190061.592111,
2030,192447.47892,
2031,197218.904017,
2032,201178.986785,
2033,205368.065051,
2034,210352.206573,
2035,212689.256163,
