year,Base case cost,Modeled residential energy efficiency
2017,59967.5303149,78070.2627095
2018,64282.1318696,81572.1487311
2019,66334.1182904,82726.6905726
2020,67360.1115008,83061.1022895
2021,68044.1069744,83129.8199615
2022,68614.1032024,83117.4755514
2023,68956.1009392,82931.3494224
2024,66127.1150304,79595.8758435
2025,66505.3351445,79456.6700233
2026,66937.5867034,79371.0820382
2027,67261.7753727,79209.0946098
2028,67585.9640419,79056.9869432
2029,64749.2820837,75742.8835591
2030,64953.5351514,75511.4571418
2031,62111.5210795,72199.871671
2032,62544.3768806,72161.3683724
2033,62929.1375928,72094.3182631
2034,63361.9933939,72073.1592794
2035,63602.468839,71911.0815727
2036,64035.3246402,71906.4634127
