year,Base case cost,Modeled non-residential energy efficiency
2017,173400.415988,176841.427717
2018,181236.743908,183649.185766
2019,191685.181135,193003.263201
2020,196909.399748,197318.879657
2021,200392.212157,199966.442434
2022,203294.555831,202069.152661
2023,205035.962035,203064.809057
2024,206487.133872,203795.729603
2025,208518.774444,205104.241388
2026,210840.649384,206709.072403
2027,212582.055588,207767.155328
2028,214323.461793,208839.941281
2029,216355.102364,210207.987642
2030,217516.039834,210747.349932
2031,219837.914773,212424.01344
