year,Base case cost,Modeled non-residential energy efficiency
2017,1201442.52551,1329686.50514
2018,1277214.37827,1399016.28971
2019,1381727.27864,1497238.10786
2020,1428758.08381,1538125.27804
2021,1462724.77643,1566092.32713
2022,1488853.00152,1586361.52534
2023,1507142.75908,1598929.57695
2024,1520206.87163,1606406.08601
2025,1538496.62919,1619239.19957
2026,1559399.20927,1634813.02575
2027,1575076.14432,1645286.09954
2028,1590753.07938,1655881.13886
2029,1611655.65945,1671820.9301
2030,1622106.94949,1677425.74671
2031,1643009.52956,1693595.44254
