year,annotation,Average Load
2003,,536.0
2004,,524.0
2005,,507.0
2006,,561.0
2009,,665.0
2010,,590.0
2011,,537.0
2012,,623.0
2013,,669.0
2014,start of forecast,617.0
2015,,622.0
2016,,626.0
2017,,631.0
2018,,635.0
2019,,639.0
2020,,643.0
2021,,647.0
2022,,651.0
2023,,655.0
2024,,659.0
2025,,662.0
2026,,666.0
2027,,670.0
2028,,674.0
2029,,677.0
2030,,680.0
2031,,683.0
2032,,687.0
2033,,691.0
2034,,695.0
2035,,700.0
2036,,703.0
2037,,707.0
2038,,711.0
2039,,715.0
2040,,719.0
