year,Base case diesel consumed,Modeled non-residential ashp
2017,35891.0352188,25123.7246639
2018,35891.0352188,25123.7246639
2019,35891.0352188,25123.7246639
2020,35891.0352188,25123.7246639
2021,35891.0352188,25123.7246639
2022,35891.0352188,25123.7246639
2023,35891.0352188,25123.7246639
2024,35891.0352188,25123.7246639
2025,35891.0352188,25123.7246639
2026,35891.0352188,25123.7246639
2027,35891.0352188,25123.7246639
2028,35891.0352188,25123.7246639
2029,35891.0352188,25123.7246639
2030,35891.0352188,25123.7246639
2031,35891.0352188,25123.7246639
