year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,53287.9,233290.58,267973.41,18383.24,189542.4,177820.81
2018,56700.98,248270.37,279377.96,19216.54,198056.08,185807.99
2019,61088.83,267530.09,294040.94,20287.91,209002.24,196077.22
2020,63130.03,276517.97,300883.67,20793.29,214110.45,200869.53
2021,64584.38,282937.87,305771.33,21157.3,217759.17,204292.61
2022,65553.36,287217.81,309029.77,21400.4,220191.65,206574.66
2023,66328.25,290641.76,311636.52,21595.09,222137.64,208400.3
2024,66906.43,293209.73,321504.24,21743.61,223597.12,214232.71
2025,67579.64,296205.69,323842.7,21917.97,225299.86,215864.13
2026,68440.67,300057.63,326849.29,22145.88,227489.09,217961.68
2027,69105.76,303053.59,329187.76,22326.93,229191.83,219593.1
2028,69670.68,305621.55,331192.15,22486.36,230651.32,220991.47
2029,70430.13,309045.5,333864.68,22693.64,232597.3,222855.95
2030,70889.51,311185.47,343792.98,22835.84,233813.54,228688.37
2031,71642.93,314609.42,346531.28,23047.94,235759.52,230591.69
