year,Base case diesel consumed,Modeled non-residential ashp
2017,5906.31584013,-4956.15097943
2018,5906.31584013,-4956.15097943
2019,5906.31584013,-4956.15097943
2020,5906.31584013,-4956.15097943
2021,5906.31584013,-4956.15097943
2022,5906.31584013,-4956.15097943
2023,5906.31584013,-4956.15097943
2024,5906.31584013,-4956.15097943
2025,5906.31584013,-4956.15097943
2026,5906.31584013,-4956.15097943
2027,5906.31584013,-4956.15097943
2028,5906.31584013,-4956.15097943
2029,5906.31584013,-4956.15097943
2030,5906.31584013,-4956.15097943
2031,5906.31584013,-4956.15097943
