year,Base case cost,Modeled transmission and interties
2021,1101444.81704,
2022,1128685.05215,
2023,1147289.75081,
2024,1164214.68659,
2025,1181150.63269,
2026,1204305.34864,
2027,1223742.01508,
2028,1238647.93229,
2029,1259779.50081,
2030,1273056.57789,
2031,1296293.87129,
2032,1319546.30389,
2033,1340738.42921,
2034,1366096.58669,
2035,1381087.14578,
2036,1403932.19631,
2037,1418939.95904,
2038,1443870.09009,
2039,1463052.14274,
2040,1487990.53153,
