year,Base case cost,Modeled transmission and interties
2021,271918.493571,
2022,281511.725096,
2023,288916.156095,
2024,295927.563897,
2025,303486.368737,
2026,312219.517435,
2027,320262.709581,
2028,327597.042254,
2029,336613.734742,
2030,343302.217674,
2031,352501.638381,
2032,362971.492787,
2033,372385.146579,
2034,383932.467382,
2035,391403.84622,
2036,403572.600495,
2037,411225.132309,
2038,422795.29414,
2039,432368.835124,
2040,445962.396938,
