year,Base case diesel consumed,Modeled non-residential ashp
2017,44294.235809,31005.9650796
2018,44294.235809,31005.9650796
2019,44294.235809,31005.9650796
2020,44294.235809,31005.9650796
2021,44294.235809,31005.9650796
2022,44294.235809,31005.9650796
2023,44294.235809,31005.9650796
2024,44294.235809,31005.9650796
2025,44294.235809,31005.9650796
2026,44294.235809,31005.9650796
2027,44294.235809,31005.9650796
2028,44294.235809,31005.9650796
2029,44294.235809,31005.9650796
2030,44294.235809,31005.9650796
2031,44294.235809,31005.9650796
