year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21725.59,210404.36,185445.52,63619.04,240967.86,118735.65
2018,23713.08,224135.57,200243.81,68528.69,256130.63,128681.68
2019,26256.04,242296.21,218819.88,74880.82,276184.63,141425.34
2020,27816.31,250712.11,230703.31,78428.39,285477.94,148942.34
2021,29176.02,256913.3,241184.05,81373.86,292325.65,155339.34
2022,30374.45,261342.73,256364.08,83836.67,297216.87,163681.71
2023,31453.5,264443.32,264813.48,85940.16,300640.72,168471.97
2024,32509.82,267100.98,273002.13,87950.56,303575.45,173049.56
2025,33647.2,270201.58,287713.02,90144.88,306999.3,180933.54
2026,34867.24,273745.11,296958.84,92525.51,310912.28,186243.62
2027,36060.17,276845.71,305927.41,94806.08,314336.13,191331.6
2028,37224.99,279503.36,320806.07,96985.2,317270.86,199248.65
2029,38551.33,283046.9,330488.65,99531.35,321183.84,204809.2
2030,39728.63,285261.62,345296.08,101672.54,323629.44,212622.29
2031,41123.92,288805.15,355283.57,104325.97,327542.42,218357.69
2032,,,365869.69,,,224499.5
2033,,,382654.32,,,233635.8
2034,,,400702.14,,,243622.72
2035,,,409849.66,,,248687.07
2036,,,428391.92,,,258957.53
