year,population
2003,373.0
2004,380.0
2005,497.0
2006,378.0
2007,399.0
2008,381.0
2009,354.0
2010,374.0
2011,377.0
2012,379.0
2013,381.0
2014,382.0
2015,383.0
2016,384.0
2017,384.0
2018,384.0
2019,385.0
2020,385.0
2021,385.0
2022,385.0
2023,385.0
2024,385.0
2025,385.0
2026,384.0
2027,383.0
2028,381.0
2029,379.0
2030,377.0
2031,375.0
2032,372.0
2033,368.0
2034,365.0
2035,361.0
2036,357.0
2037,353.0
2038,349.0
2039,345.0
2040,340.0
