year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,23998.84,448132.35,744048.93,35629.79,2193416.37,631729.65
2018,25728.43,480387.7,796550.3,36816.15,2266247.47,652705.86
2019,28059.77,523862.29,873776.08,38415.05,2364411.13,685207.82
2020,29187.31,544898.39,908271.26,39187.86,2411909.67,698972.93
2021,29936.66,558922.45,924379.72,39699.81,2443575.37,703778.38
2022,30536.62,570141.7,942641.07,40110.07,2468907.92,711074.45
2023,30913.26,577153.73,954054.41,40368.74,2484740.77,715634.49
2024,31215.21,582763.36,970362.57,40576.54,2497407.05,723750.12
2025,31588.73,589775.39,974598.43,40831.0,2513239.9,723842.58
2026,32106.15,599592.23,990577.1,41179.98,2535405.89,730226.64
2027,32466.72,606604.26,1001990.45,41417.43,2551238.73,734786.69
2028,32746.72,612213.89,1003586.42,41596.39,2563905.01,733848.17
2029,33178.36,620628.33,1009543.62,41880.49,2582904.43,734665.7
2030,33453.43,626237.95,1010833.41,42053.51,2595570.71,733625.22
2031,33872.11,634652.39,1016416.39,42321.4,2614570.12,734318.13
2032,,,1023992.86,,,735826.75
2033,,,1029150.58,,,736378.03
2034,,,1028120.72,,,732943.23
2035,,,1022389.45,,,727639.08
2036,,,1028826.25,,,728768.17
