year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,84275.76,15295505.69,11820005.43,6020.11,514593.55,219725.88
2018,90597.2,16338351.04,12685098.36,15506.0,1316429.18,568017.87
2019,99202.35,17786747.35,13843467.76,28801.79,2430089.78,1058991.84
2020,103920.37,18481977.59,14554048.89,35443.9,2964646.86,1309323.13
2021,107140.7,18945464.41,15051644.99,39949.26,3321018.25,1480990.71
2022,109653.63,19293079.52,15449296.91,43395.71,3588296.79,1613505.34
2023,111641.34,19553790.86,15772482.02,46042.82,3788755.7,1716229.91
2024,113328.07,19756566.35,16064272.55,48177.64,3944668.18,1800730.61
2025,115205.36,19988309.76,16388330.15,50610.8,4122853.88,1897379.86
2026,117456.7,20277989.02,16759072.42,53628.36,4345586.0,2016018.42
2027,119831.88,20538700.36,17186413.07,56537.44,4546044.9,2133890.63
2028,121556.0,20741475.84,17490934.3,58755.26,4701957.39,2223614.44
2029,123721.6,21002187.18,17859841.14,61598.53,4902416.3,2337574.41
2030,125396.89,21175994.74,18164640.76,63629.84,5036055.57,2420979.17
2031,127757.05,21465674.0,18572020.89,66803.09,5258787.69,2549633.95
2032,,,18989476.92,,,2688855.93
2033,,,19361579.81,,,2815575.9
2034,,,19760483.53,,,2954709.48
2035,,,20113972.82,,,3057000.59
2036,,,20584282.42,,,3207876.27
