year,Base case cost,Modeled non-residential energy efficiency
2017,498119.382456,450349.737147
2018,524119.731742,473648.994218
2019,559749.840021,505577.60576
2020,578046.382111,521973.379254
2021,589602.092905,532328.604619
2022,599231.851899,540957.959089
2023,605009.707296,546135.571772
2024,610787.562693,551313.184454
2025,616565.418089,556490.797136
2026,624269.225285,563394.280713
2027,631010.056581,569434.828842
2028,636787.911978,574612.441525
2029,643528.743274,580652.989654
2030,648343.622771,584967.66689
2031,656047.429967,591871.150466
