year,Base case cost,Modeled water and wastewater efficiency
2017,0.0,12523.3412818
2018,0.0,12523.3412818
2019,0.0,12523.3412818
2020,0.0,12523.3412818
2021,0.0,12523.3412818
2022,0.0,12523.3412818
2023,0.0,12523.3412818
2024,0.0,12523.3412818
2025,0.0,12523.3412818
2026,0.0,12523.3412818
2027,0.0,12523.3412818
2028,0.0,12523.3412818
2029,0.0,12523.3412818
2030,0.0,12523.3412818
2031,0.0,12523.3412818
