year,Base case cost,Modeled residential energy efficiency
2017,809107.445648,757275.338806
2018,859622.301622,797859.232903
2019,928846.363512,853474.198889
2020,954500.654028,872140.03475
2021,966594.916541,879820.53643
2022,984917.802574,894465.288435
2023,985477.485632,892818.091075
2024,985805.376759,890939.101786
2025,996567.316449,899494.161058
2026,1000096.20092,900080.53831
2027,1001561.00486,898970.648431
2028,1001019.67625,896222.439404
2029,1001962.94835,894591.017683
2030,999241.643245,890030.645561
2031,1001360.46015,889206.955238
2032,1003170.22114,888074.209009
2033,1006310.05489,887903.722133
2034,1021062.21284,899345.559462
2035,1018821.07675,894897.542949
2036,1021149.63874,893915.784318
