year,Base case cost,Modeled residential energy efficiency
2017,132192.58302,112359.080649
2018,151889.914445,129127.052464
2019,174307.715148,147417.119172
2020,189813.4439,160925.557281
2021,201959.422275,171740.00856
2022,207200.723054,176049.240374
2023,215884.541479,184067.295251
2024,219692.333733,187209.323957
2025,228568.170104,195419.39678
2026,238359.179283,204411.489702
2027,242294.983501,207681.530373
2028,251503.65098,216224.434304
2029,261653.09366,225574.960726
2030,269479.457398,233001.866336
2031,280736.090832,243326.430803
2032,285766.284608,247557.708322
2033,296427.775145,257420.282602
2034,308106.848062,268167.286552
2035,318211.599291,277606.274234
2036,329333.9329,287929.691586
