year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,8395.47,569861.15,183596.53,-3695.33,-27161.1,-51403.95
2018,8773.8,600363.54,196617.51,-3190.22,-22118.25,-44727.6
2019,9323.02,643344.18,208813.87,-2469.62,-15058.26,-34506.15
2020,9550.54,664141.26,219702.18,-2122.2,-11830.84,-29888.74
2021,9660.53,678005.98,228806.1,-1892.39,-9410.28,-26846.67
2022,9723.15,687711.29,231688.04,-1731.35,-7796.57,-24487.32
2023,9767.72,694643.65,238934.45,-1615.62,-6586.28,-23049.91
2024,9792.03,701576.01,241038.67,-1500.51,-5577.71,-21346.33
2025,9808.44,708508.37,248422.14,-1385.06,-4569.14,-19853.97
2026,9800.72,716827.2,256336.11,-1246.74,-2955.43,-17976.93
2027,9798.51,723759.56,258531.71,-1130.17,-1946.86,-16236.72
2028,9775.11,730691.93,266152.76,-1013.44,-938.3,-14649.11
2029,9786.76,739010.76,274322.58,-870.61,473.7,-12669.49
2030,9738.04,743170.18,281202.46,-800.35,1280.56,-11723.0
2031,9740.7,752875.48,290039.84,-631.56,2692.55,-9303.75
2032,,,292893.86,,,-7127.57
2033,,,301429.18,,,-5001.41
2034,,,310568.1,,,-2461.25
2035,,,318828.79,,,-617.19
2036,,,327693.07,,,1640.87
