year,Base case cost,Modeled wind power
2019,173875.992378,
2020,183018.854704,
2021,189283.171472,
2022,193454.582407,
2023,196065.914454,
2024,198142.019436,
2025,200688.548207,
2026,203537.492269,
2027,206000.816832,
2028,207940.114896,
2029,210968.268021,
2030,210819.460496,
2031,213734.007876,
2032,216590.952343,
2033,219390.293897,
2034,222980.875461,
2035,223883.321095,
2036,226516.254235,
2037,227711.514675,
2038,230642.062864,
