year,Base case cost,Modeled residential energy efficiency
2017,327586.72917,321948.285865
2018,343895.942599,334379.815893
2019,377105.605352,362754.586033
2020,399241.406272,382130.500998
2021,406830.55687,387517.834363
2022,424817.051602,403592.446471
2023,428725.094332,405967.217065
2024,444309.161162,420128.512859
2025,448330.671323,422658.855174
2026,465994.854433,438673.786749
2027,470129.832024,441357.750341
2028,473674.098531,443559.576027
2029,491233.859545,459617.417375
2030,494268.463132,461436.175668
2031,512791.756789,478404.86999
