year,Base case cost,Modeled wind power
2019,323651.843911,
2020,338599.632902,
2021,348519.544022,
2022,355794.14551,
2023,360640.626072,
2024,364603.709875,
2025,369227.307645,
2026,375633.96775,
2027,380924.587014,
2028,384892.551462,
2029,392286.728755,
2030,396090.378152,
2031,402563.740407,
2032,408552.291917,
2033,414540.843427,
2034,420015.300322,
2035,424002.787351,
2036,431175.708733,
2037,435700.06672,
2038,442235.250479,
