year,Base case cost,Modeled residential energy efficiency
2017,143617.153068,150437.351333
2018,154181.901199,159564.25434
2019,168972.548582,172517.354096
2020,175613.247407,178119.570293
2021,180442.846553,182095.410119
2022,184065.045912,184989.868856
2023,186479.845485,186802.734543
2024,188592.795111,188351.618681
2025,191007.594684,190181.531462
2026,193724.244203,192292.275482
2027,196440.893723,194411.0518
2028,188452.842369,185920.702637
2029,191318.745179,188174.992703
2030,192751.696584,189150.030943
2031,195617.599393,191419.107006
2032,198483.502203,193695.317184
2033,201349.405013,195978.494272
2034,193848.205797,187872.129175
2035,195747.520105,189289.896893
2036,198460.826259,191440.41355
