year,Base case cost,Modeled residential energy efficiency
2017,582253.615761,581618.184865
2018,620397.955612,616901.519913
2019,660088.653691,652747.742791
2020,679472.482986,670254.037684
2021,692395.035849,681924.900947
2022,701625.430751,690261.231849
2023,719386.56436,707307.114258
2024,735467.532257,722851.643755
2025,742122.374168,728880.640865
2026,750678.599482,736632.208578
2027,757333.441393,742661.205689
2028,763037.591602,747828.917498
2029,770643.125214,754719.19991
2030,775396.583722,759025.626417
2031,795117.714746,777942.099841
2032,803798.375011,785818.102506
2033,812479.035276,793694.10517
2034,822124.213348,802445.219241
2035,827911.320191,807695.887684
2036,849329.752622,828220.256115
