year,Base case cost,Modeled transmission and interties
2021,696137.084799,
2022,718444.611827,
2023,734856.756572,
2024,749856.772112,
2025,766474.638073,
2026,785481.809017,
2027,803097.422878,
2028,820078.239842,
2029,839518.894778,
2030,852858.446214,
2031,874132.958849,
2032,896403.749946,
2033,919603.22539,
2034,942254.600737,
2035,959410.280735,
2036,983119.650908,
2037,998923.448628,
2038,1022948.74781,
2039,1042257.15339,
2040,1068251.4985,
