year,Base case cost,Modeled residential energy efficiency
2017,321597.488497,323717.043546
2018,342911.697804,343948.718657
2019,371176.192755,370777.67913
2020,384150.059289,383092.611806
2021,392953.754438,391449.173265
2022,399904.040081,398046.458628
2023,390640.553713,388571.172091
2024,394671.295043,392390.113251
2025,398702.036372,396209.054412
2026,404076.358145,401300.97596
2027,408554.959622,405544.243916
2028,412137.840804,408938.858281
2029,431412.001665,427954.15227
2030,434655.468299,431032.885439
2031,440215.696814,436310.713729
2032,445775.925329,441588.542019
2033,451336.153844,446866.370309
2034,457359.734735,452584.017623
2035,460603.201368,455662.750792
2036,466626.782259,461380.398106
