year,Base case cost,Modeled non-residential energy efficiency
2017,244015.496938,275222.283249
2018,261218.174301,290073.410069
2019,285301.922608,311427.815136
2020,296770.374183,320947.079581
2021,304798.290286,327259.990952
2022,310532.516073,331444.540501
2023,315119.896703,334578.735796
2024,318560.432176,336661.912771
2025,322574.390227,339311.454298
2026,327735.193436,343066.07086
2027,331749.151487,345767.768846
2028,335189.68696,347955.288098
2029,340350.490169,351785.413936
2030,343217.603062,353482.163896
2031,348378.406271,357359.725766
