year,Base case cost,Modeled residential energy efficiency
2017,260344.548727,263889.159677
2018,278917.153836,277603.923209
2019,304918.80099,297277.766885
2020,317300.53773,306100.222828
2021,325967.753448,311981.211135
2022,332158.621817,315908.961345
2023,337111.316513,318871.716716
2024,340825.837535,320868.918962
2025,345159.445394,323383.245307
2026,350731.226927,326908.5708
2027,347654.869418,322056.780235
2028,351290.560402,324062.874039
2029,356744.096879,327533.43588
2030,359773.839365,329099.097615
2031,365227.375842,332609.539402
2032,362771.690044,328230.000643
2033,368106.981463,331660.229854
2034,365876.232314,327418.089474
2035,369933.93504,329856.359318
2036,367348.45072,325294.904268
