year,Base case diesel consumed,Modeled non-residential ashp
2017,145327.708696,101729.396131
2018,145327.708696,101729.396131
2019,145327.708696,101729.396131
2020,145327.708696,101729.396131
2021,145327.708696,101729.396131
2022,145327.708696,101729.396131
2023,145327.708696,101729.396131
2024,145327.708696,101729.396131
2025,145327.708696,101729.396131
2026,145327.708696,101729.396131
2027,145327.708696,101729.396131
2028,145327.708696,101729.396131
2029,145327.708696,101729.396131
2030,145327.708696,101729.396131
2031,145327.708696,101729.396131
