year,annotation,Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation diesel [kWh/year]
2003,,32423.33,2969600.0,2969600.0
2004,,32423.33,2976000.0,2976000.0
2005,,32423.33,2804400.0,2804400.0
2006,,32423.33,2825600.0,2825600.0
2007,,32423.33,2809600.0,2809600.0
2008,,32423.33,2809600.0,2809600.0
2009,,32423.33,2803200.0,2803200.0
2010,,32423.33,2890577.0,2890577.0
2011,,32423.33,2902627.0,2902627.0
2012,,32423.33,2818264.0,2818264.0
2013,,32423.33,2686816.0,2686816.0
2014,start of forecast,32423.33,2817000.0,2817000.0
2015,,32423.33,2818000.0,2818000.0
2016,,32423.33,2819000.0,2819000.0
2017,,32423.33,2820000.0,2820000.0
2018,,32423.33,2821000.0,2821000.0
2019,,32423.33,2822000.0,2822000.0
2020,,32423.33,2822000.0,2822000.0
2021,,32423.33,2823000.0,2823000.0
2022,,32423.33,2823000.0,2823000.0
2023,,32423.33,2823000.0,2823000.0
2024,,32423.33,2823000.0,2823000.0
2025,,32423.33,2823000.0,2823000.0
2026,,32423.33,2823000.0,2823000.0
2027,,32423.33,2824000.0,2824000.0
2028,,32423.33,2824000.0,2824000.0
2029,,32423.33,2825000.0,2825000.0
2030,,32423.33,2825000.0,2825000.0
2031,,32423.33,2825000.0,2825000.0
2032,,32423.33,2826000.0,2826000.0
2033,,32423.33,2827000.0,2827000.0
2034,,32423.33,2827000.0,2827000.0
2035,,32423.33,2827000.0,2827000.0
2036,,32423.33,2827000.0,2827000.0
2037,,32423.33,2827000.0,2827000.0
2038,,32423.33,2827000.0,2827000.0
2039,,32423.33,2827000.0,2827000.0
2040,,32423.33,2827000.0,2827000.0
