year,Base case cost,Modeled transmission and interties
2021,566805.329022,
2022,588891.629218,
2023,607099.864038,
2024,622521.367054,
2025,639664.305574,
2026,660125.136204,
2027,679624.819612,
2028,696221.719385,
2029,717811.079686,
2030,733572.555055,
2031,756036.767626,
2032,778808.963903,
2033,802246.970369,
2034,827692.078385,
2035,846679.943459,
2036,873144.968534,
2037,893400.476692,
2038,920931.54199,
2039,945289.036045,
2040,973957.558078,
