year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13971.16,471997.13,658814.96,67711.27,520115.94,464544.41
2018,15034.36,503590.28,720408.38,71132.61,543863.99,499248.31
2019,16433.12,545714.48,797233.96,75628.98,575528.06,542593.61
2020,17186.91,565819.22,850466.35,77984.17,590640.46,571494.92
2021,17747.99,579222.37,896852.41,79695.12,600715.39,596146.95
2022,18230.16,589753.43,940589.01,81137.78,608631.41,619102.83
2023,18631.88,597412.37,988964.93,82309.8,614388.51,644012.61
2024,18980.72,603156.58,1027709.61,83303.31,618706.34,663888.66
2025,19364.67,609858.16,1068337.23,84403.59,623743.81,684769.0
2026,19815.31,618474.47,1120283.88,85710.18,630220.55,711424.03
2027,20243.63,626133.42,1163689.17,86936.18,635977.65,733701.45
2028,20614.2,631877.63,1212711.83,87973.06,640295.48,758539.82
2029,21087.45,640493.94,1258996.46,89325.59,646772.22,782258.97
2030,21441.41,645280.79,1307701.95,90294.42,650370.41,806780.42
2031,21929.37,653897.1,1363634.18,91676.63,656847.15,835185.15
2032,22424.46,662513.42,1412135.29,93072.69,663323.9,859877.35
2033,22928.06,671129.73,1469806.14,94485.85,669800.64,889045.34
2034,23474.01,680703.41,1530213.98,96020.07,676997.02,919592.56
2035,23897.49,686447.62,1584147.47,97165.88,681314.85,946586.81
2036,24464.47,696021.31,1646385.43,98743.39,688511.23,977937.47
2037,24907.52,701765.52,1701742.34,99930.31,692829.05,1005556.62
2038,25495.72,711339.2,1774675.15,101551.15,700025.43,1042052.6
2039,26024.79,718998.14,1835689.06,102982.12,705782.54,1072510.55
2040,26633.42,728571.83,1910838.35,104643.73,712978.92,1109979.58
