year,Base case diesel consumed,Modeled non-residential ashp
2017,313447.619487,260130.691408
2018,315146.891873,261829.963794
2019,315146.891873,261829.963794
2020,315146.891873,261829.963794
2021,315146.891873,261829.963794
2022,315146.891873,261829.963794
2023,315146.891873,261829.963794
2024,315146.891873,261829.963794
2025,315146.891873,261829.963794
2026,315146.891873,261829.963794
2027,313447.619487,260130.691408
2028,311748.347101,258431.419022
2029,311748.347101,258431.419022
2030,310049.074714,256732.146635
2031,306650.529942,253333.601863
