year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5997.87,567905.81,1008077.97,2439.79,2611068.24,922089.86
2018,6429.58,608782.12,1085060.33,2520.8,2697767.22,956761.39
2019,7011.45,663876.28,1181453.26,2629.99,2814622.37,998203.99
2020,7293.0,690534.75,1228095.0,2682.82,2871165.19,1018256.86
2021,7480.7,708307.06,1259189.5,2718.04,2908860.4,1031625.44
2022,7630.86,722524.9,1284065.09,2746.22,2939016.57,1042320.31
2023,7724.71,731411.06,1299612.34,2763.83,2957864.17,1049004.6
2024,7799.79,738519.98,1312050.13,2777.92,2972942.26,1054352.03
2025,7893.64,747406.14,1327597.38,2795.53,2991789.86,1061036.32
2026,8025.03,759846.75,1349363.53,2820.19,3018176.51,1070394.33
2027,8118.88,768732.91,1357551.17,2837.8,3037024.11,1072514.73
2028,8193.96,775841.83,1362495.24,2851.89,3052102.2,1073252.95
2029,8306.58,786505.22,1380950.74,2873.02,3074719.33,1081206.13
2030,8381.66,793614.14,1385660.08,2887.11,3089797.41,1081865.04
2031,8494.28,804277.53,1388625.14,2908.24,3112414.54,1080429.86
2032,,,1394179.9,,,1080155.93
2033,,,1396306.65,,,1078437.51
2034,,,1400956.03,,,1077857.69
2035,,,1399352.99,,,1074592.82
2036,,,1403130.53,,,1073718.43
