year,Base case cost,Modeled residential energy efficiency
2017,473619.278738,460694.905549
2018,496149.784763,481246.750885
2019,540200.946631,522724.380014
2020,555355.40905,536440.906976
2021,578997.373354,558958.189974
2022,587085.980521,566105.322446
2023,606570.544937,584788.11317
2024,610705.814081,588261.07763
2025,630554.240741,607326.833471
2026,650675.564084,626674.70299
2027,657151.364483,632386.050518
2028,676212.644241,650778.2036
2029,696985.887437,670804.367911
2030,701485.018824,674694.607514
2031,723387.140422,695822.951233
