year,Base case cost,Modeled non-residential energy efficiency
2017,324801.691402,332764.68768
2018,345148.196964,349776.425695
2019,373633.304753,374101.020167
2020,387003.865551,384924.299081
2021,396305.125237,392132.037233
2022,403281.070002,397284.61942
2023,408513.028575,400901.769562
2024,412001.000957,402982.887985
2025,417232.95953,406649.416171
2026,422464.918104,410339.768902
2027,427696.876677,414053.387737
2028,431766.17779,416749.051696
2029,436998.136363,420507.579664
2030,440486.108745,422726.762377
2031,446299.396049,427048.45683
