year,Base case cost,Modeled diesel efficiency
2019,899623.147516,1138706.01965
2020,939638.962247,1167563.71753
2021,967439.765277,1185493.11673
2022,988299.580291,1197284.6532
2023,1002402.66212,1203101.79709
2024,1009976.61969,1203147.52592
2025,1023281.26391,1208563.2751
2026,1036285.31984,1213862.31024
2027,1049231.57034,1219261.67384
2028,1058880.02057,1221812.33308
2029,1069371.70764,1225275.36791
2030,1074086.46371,1223629.02693
2031,1087573.91763,1230096.90833
2032,1098797.56606,1234642.56851
2033,1112855.84868,1241897.7702
2034,1123604.04738,1246273.29819
2035,1130499.51361,1247272.80056
2036,1142799.06577,1253308.60293
2037,1145439.32917,1250683.83392
2038,1156576.99201,1255901.74711
