year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28850.85,565501.88,240433.95,39082.12,357282.77,104751.22
2018,31413.21,615667.37,264751.65,39086.16,357282.77,105778.19
2019,34789.31,681794.61,293187.93,39088.68,357282.77,105778.19
2020,36303.39,711437.85,305935.24,39090.41,357282.77,105778.19
2021,37351.56,731960.1,314760.29,39091.49,357282.77,105778.19
2022,38165.7,747921.85,321624.22,39091.08,357282.77,105778.19
2023,38746.11,759323.09,326527.03,39089.57,357282.77,105778.19
2024,39092.9,766163.84,329468.72,39087.13,357282.77,105778.19
2025,39671.99,777565.09,330596.69,39084.32,357282.77,104751.22
2026,40250.74,788966.34,335444.15,39081.24,357282.77,104751.22
2027,40829.11,800367.58,340291.6,39077.85,357282.77,104751.22
2028,41290.55,809488.58,344169.57,39073.93,357282.77,104751.22
2029,41865.5,820889.83,345031.86,39067.3,357282.77,103724.25
2030,42207.5,827730.58,347907.13,39060.45,357282.77,103724.25
2031,42898.55,841412.08,349572.87,39053.99,357282.77,102697.27
2032,43474.24,852813.32,354309.63,39048.59,357282.77,102697.27
2033,44166.12,866494.82,359993.74,39043.3,357282.77,102697.27
2034,44741.09,877896.07,360468.58,39037.51,357282.77,101670.3
2035,45198.73,887017.07,364213.71,39030.82,357282.77,101670.3
2036,45887.63,900698.56,369831.4,39023.27,357282.77,101670.3
2037,46226.7,907539.31,368234.43,39014.69,357282.77,100643.33
2038,46914.05,921220.81,369313.46,39006.17,357282.77,99616.35
2039,47485.32,932622.06,373884.17,38997.9,357282.77,99616.35
2040,48172.68,946303.55,374775.01,38989.85,357282.77,98589.38
