year,Base case cost,Modeled residential energy efficiency
2017,345185.172265,404273.542672
2018,370529.837781,423984.686696
2019,398966.125778,445771.401907
2020,411713.427294,454365.311101
2021,420538.48219,459698.814789
2022,427402.413776,463426.325609
2023,432305.222051,465546.680809
2024,435246.907016,466058.744893
2025,435347.905046,463470.805331
2026,440195.363798,465674.446907
2027,445042.822549,467922.15137
2028,448920.789551,469396.154284
2029,448756.109866,466716.772146
2030,451631.375403,467423.89204
2031,452270.138898,465476.304825
2032,457006.898602,467818.609547
2033,462691.010247,470993.724679
2034,462138.883897,468122.684559
2035,465884.012041,469738.106914
2036,471501.704257,472956.167047
