year,annotation,Average Load
2003,,72.0
2004,,85.0
2005,,85.0
2006,,75.0
2007,,73.0
2008,,63.0
2009,,69.0
2010,,74.0
2011,,77.0
2012,,81.0
2013,,79.0
2014,start of forecast,77.0
2015,,76.0
2016,,76.0
2017,,76.0
2018,,76.0
2019,,76.0
2020,,77.0
2021,,76.0
2022,,76.0
2023,,76.0
2024,,76.0
2025,,76.0
2026,,76.0
2027,,76.0
2028,,76.0
2029,,76.0
2030,,76.0
2031,,76.0
2032,,76.0
2033,,75.0
2034,,75.0
2035,,75.0
2036,,75.0
2037,,74.0
2038,,74.0
2039,,74.0
2040,,74.0
