year,Base case diesel consumed,Modeled non-residential ashp
2017,44236.9227101,30965.8458971
2018,44236.9227101,30965.8458971
2019,44236.9227101,30965.8458971
2020,44236.9227101,30965.8458971
2021,44236.9227101,30965.8458971
2022,44236.9227101,30965.8458971
2023,44236.9227101,30965.8458971
2024,44236.9227101,30965.8458971
2025,44236.9227101,30965.8458971
2026,44236.9227101,30965.8458971
2027,44236.9227101,30965.8458971
2028,44236.9227101,30965.8458971
2029,44236.9227101,30965.8458971
2030,44236.9227101,30965.8458971
2031,44236.9227101,30965.8458971
