year,population
2003,8918.0
2004,8860.0
2005,8990.0
2006,9043.0
2007,8678.0
2008,8698.0
2009,8730.0
2010,8881.0
2011,8974.0
2012,9008.0
2013,9034.0
2014,9056.0
2015,9076.0
2016,9089.0
2017,9100.0
2018,9110.0
2019,9116.0
2020,9112.0
2021,9109.0
2022,9097.0
2023,9080.0
2024,9063.0
2025,9041.0
2026,9014.0
2027,8984.0
2028,8954.0
2029,8923.0
2030,8887.0
2031,8846.0
2032,8800.0
2033,8756.0
2034,8710.0
2035,8664.0
2036,8612.0
2037,8558.0
2038,8502.0
2039,8444.0
2040,8387.0
