year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11673.54,829848.37,593252.19,36507.53,1103942.32,705183.04
2018,12894.22,915710.55,654018.22,37992.64,1148271.18,733499.7
2019,14637.23,1038779.68,744923.68,40108.85,1211809.21,777122.54
2020,15449.29,1096021.14,785642.48,41094.38,1241361.78,796074.34
2021,16052.88,1138952.23,816181.59,41826.06,1263526.21,810288.2
2022,16453.17,1167572.95,836540.99,42311.16,1278302.5,819764.1
2023,16770.4,1190469.53,852828.51,42695.44,1290123.53,827344.82
2024,17004.93,1207641.97,860622.7,42979.41,1298989.3,829776.34
2025,17275.5,1227676.48,874801.44,43307.01,1309332.7,836383.56
2026,17660.42,1256297.21,895056.78,43773.43,1324108.98,845822.44
2027,17909.36,1276331.72,904564.31,44074.75,1334452.38,849086.8
2028,18148.99,1296366.23,913926.16,44365.22,1344795.78,852299.34
2029,18442.58,1319262.81,929963.93,44722.25,1356616.81,859791.22
2030,18601.26,1333573.17,935108.21,44915.52,1364004.95,861056.76
2031,18944.5,1362193.9,950067.97,45334.75,1378781.24,866930.69
