year,Base case diesel consumed,Modeled non-residential ashp
2017,39496.6034596,-46365.5779744
2018,39496.6034596,-46365.5779744
2019,39496.6034596,-46365.5779744
2020,39496.6034596,-46365.5779744
2021,39496.6034596,-46365.5779744
2022,39496.6034596,-46365.5779744
2023,39496.6034596,-46365.5779744
2024,39496.6034596,-46365.5779744
2025,39496.6034596,-46365.5779744
2026,39496.6034596,-46365.5779744
2027,39496.6034596,-46365.5779744
2028,39496.6034596,-46365.5779744
2029,39496.6034596,-46365.5779744
2030,39496.6034596,-46365.5779744
2031,39496.6034596,-46365.5779744
